User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Freed 123,2025,5,pengalaman menginap yang cukup baik hotel transit ini sangat cocok untuk konsumen yang membutuhkan perjalanan cepat untuk mengejar penerbangan ke bandara lokasi baru sangat strategis sangat dekat sekali dengan bandara hotel ini juga memiliki fasilitas shuttle bus jadi kita tidak perlu khawatir yang membutuhkan alat transportasi untuk fasilitas hotel lain juga cukup lengkap untuk sarapan juga lengkap dan sudah siap pada jam 3 pagi jadi tidak perlu khawatir jika di penerbangan pagi untuk kebersihan hotel juga cukup bersih dan fasilitas kamar juga lengkap,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Lokasi & Akses Strategis
Rezkia bulanramadhani,2025,5,pengelaman menginap luar biasa staf sangat profesional dan ramah selalu menyapa dengan senyum kamarnya luas bersih dan pemandangannya fantastis sarapannya beragam dan lezat,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Kebersihan & Kenyamanan Kamar
Roswita Yusuf,2025,5,pengalaman menginap dihotel ibis style jakarta bandara sangat menyenangkan dan nyaman untuk melayani pelayanan sangat ramah dan makanannya oke untuk transportasi dan lokasi strategis sangat dekat dengan bandara kebersihan hotel cukup bersih jadi nyaman serta fasilitas kamar juga lengkap pokoknya buat saya sangat direkomendasikan,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Kebersihan & Kenyamanan Kamar
romy dwi maulana,2025,5,menginap di ibis styles bandara sangat nyaman kamar bersih fasilitas lengkap dan lokasinya sangat dekat dengan bandara pelayanan staf luar biasa terutama andi bel sopir yang sangat ramah membantu dan informatif sangat direkomendasikan,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Kebersihan & Kenyamanan Kamar
Muhamad Zaky,2025,5,sangat merekomendasikan sekali menginap di sini karena banyak fasilitas yang memadai dari gratis shuttle bus gratis sarapan dari jam 3 pagi sampai jam 10 pagi dan juga banyak tipe kamar yang cukup luas dan memuaskan kamar baru bersih wangi dan estetik,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Kebersihan & Kenyamanan Kamar
netty hp,2025,4,tampilan ruang makan bagus sarapannya jauh lebih baik dibandingkan dengan sebelumnya pilihan makanan lebih bervariasi dan lebih lengkap daripada hotel lain yang sekelas pelayanannya juga selalu baik semua staf di bagian f b melayani dengan baik dan ramah ada pengingat yang bagus juga berupa statistik makanan yang terbuang oya ada banyak nyamuk jika sakit di area meja bulat,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Pelayanan Staf & Keramahan
Lya Marlyana,2025,4,mohon lebih ditingkatkan lagi pelayanan terutama keramahtamahan staf depan kantor tingkat pelayanan dalam menerima tamu cek masuk lebih diperhatikan jika tidak terjadi antrian panjang kebersihan dan kerapihan restonya juga harap diperbaiki terutama ketika sedang banyak tamu makanan yang disajikan mohon dimonitor penyajiannya masih hangat atau sudah dingin terima kasih,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Pelayanan Staf & Keramahan
SBM,2025,2,mungkin ini hari sial saya atau memang seperti ini rata rata sistem alarm error bunyi 3x diwaktu yang berbeda selama beberapa detik tidak ada kulkas pengering rambut permanen rusak tidak ada pengganti model biasa tidak ada sendal hotel,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Ririn Fatmala,2025,5,Hotel ini jadi favorit baru saya deket dengan bandara tapi ttp tenang staf sangat ramah dan sigap sarapan beragam dan enak,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Pelayanan Staf & Keramahan
elis lisnawati,2025,5,pengalaman menginap di ibis style jakarta bandara cukup memuaskan kamarnya bersih dan nyaman suasananya tenang dan proses cek masuk juga cepat staf ramah serta sigap membantu kebutuhan tamu lokasinya sangat strategis untuk yang punya penerbangan pagi atau membutuhkan fasilitas transit hotel juga lengkap keseluruhan menginap yang menyenangkan dan layaknya itu,KOMPETITOR,Bintang 3,IbisStylesJakartaAirport,positive,Kebersihan & Kenyamanan Kamar
